Unnamed: 0,Steps,Time [s],[A] Directional Deformation Flexible (Min) [m],[B] Directional Deformation Flexible (Max) [m],[C] Directional Deformation SiC (Min) [m],[D] Directional Deformation SiC (Max) [m],[E] Directional Deformation Asperity (Min) [m],[F] Directional Deformation Asperity (Max) [m],[I] Directional Velocity SiC (Min) [m/s],[J] Directional Velocity SiC (Max) [m/s],[K] Directional Velocity Asperity (Min) [m/s],[L] Directional Velocity Asperity (Max) [m/s],[M] Directional Acceleration Flexible (Min) [m/s²],[N] Directional Acceleration Flexible (Max) [m/s²],[O] Directional Acceleration SiC (Min) [m/s²],[P] Directional Acceleration SiC (Max) [m/s²],[Q] Directional Acceleration Asperity (Min) [m/s²],[R] Directional Acceleration Asperity (Max) [m/s²],[S] Equivalent Elastic Strain Flexible (Min) [m/m],[T] Equivalent Elastic Strain Flexible (Max) [m/m],[U] Equivalent Elastic Strain SiC (Min) [m/m],[V] Equivalent Elastic Strain SiC (Max) [m/m],[W] Equivalent Elastic Strain Asperity (Min) [m/m],[X] Equivalent Elastic Strain Asperity (Max) [m/m],[Y] Equivalent Stress Flexible (Min) [Pa],[Z] Equivalent Stress Flexible (Max) [Pa],[AA] Equivalent Stress SiC (Min) [Pa],[AB] Equivalent Stress SiC (Max) [Pa],[AC] Equivalent Stress Asperity (Min) [Pa],[AD] Equivalent Stress Asperity (Max) [Pa],[AE] Directional Deformation 4 (Min) [m],[AF] Directional Deformation 4 (Max) [m],[AG] Directional Velocity 4 (Min) [m/s],[AH] Directional Velocity 4 (Max) [m/s],[AI] Directional Acceleration (Min) [m/s²],[AJ] Directional Acceleration (Max) [m/s²],[AK] Equivalent Elastic Strain 4 (Min) [m/m],[AL] Equivalent Elastic Strain 4 (Max) [m/m],[AM] Equivalent Stress 4 (Min) [Pa],[AN] Equivalent Stress 4 (Max) [Pa]
111,1,1.41E-05,-9.61E-06,2.77E-09,-9.61E-06,-8.88E-06,-7.68E-06,2.77E-09,8.65E-03,0.10001,-3.84E-03,5.06E-02,-1.28E+05,4.18E+05,67590,2.15E+05,-1.28E+05,4.18E+05,0,1.23E-02,2.97E-07,2.07E-03,0,1.23E-02,0,9.13E+08,1.13E+05,5.31E+08,0,9.13E+08,-9.61E-06,2.77E-09,-3.84E-03,0.10001,-1.28E+05,4.18E+05,0,1.23E-02,0,9.13E+08
112,1,1.42E-05,-9.60E-06,2.81E-09,-9.60E-06,-8.87E-06,-7.67E-06,2.81E-09,2.62E-02,0.11853,-3.51E-03,6.81E-02,-1.33E+05,3.11E+05,79717,2.26E+05,-1.33E+05,3.11E+05,0,1.23E-02,3.12E-07,2.07E-03,0,1.23E-02,0,9.11E+08,1.21E+05,5.30E+08,0,9.11E+08,-9.60E-06,2.81E-09,-3.51E-03,0.11853,-1.33E+05,3.11E+05,0,1.23E-02,0,9.11E+08
113,1,1.44E-05,-9.60E-06,2.69E-09,-9.60E-06,-8.86E-06,-7.66E-06,2.69E-09,4.33E-02,0.13729,-4.02E-03,8.42E-02,-2.58E+05,2.36E+05,34733,2.36E+05,-2.58E+05,92758,0,1.23E-02,3.28E-07,2.07E-03,0,1.23E-02,0,9.10E+08,1.30E+05,5.29E+08,0,9.10E+08,-9.60E-06,2.69E-09,-4.02E-03,0.13729,-2.58E+05,2.36E+05,0,1.23E-02,0,9.10E+08
114,1,1.45E-05,-9.59E-06,2.53E-09,-9.59E-06,-8.85E-06,-7.65E-06,2.53E-09,5.99E-02,0.15631,-4.34E-03,9.79E-02,-3.96E+05,2.02E+05,34891,2.02E+05,-3.96E+05,1.10E+05,0,1.22E-02,3.28E-07,2.06E-03,0,1.22E-02,0,9.07E+08,1.35E+05,5.28E+08,0,9.07E+08,-9.59E-06,2.53E-09,-4.34E-03,0.15631,-3.96E+05,2.02E+05,0,1.22E-02,0,9.07E+08
115,1,1.46E-05,-9.58E-06,2.40E-09,-9.58E-06,-8.84E-06,-7.63E-06,2.40E-09,7.70E-02,0.17546,-1.57E-02,0.11184,-3.25E+05,1.92E+05,29088,1.92E+05,-3.25E+05,1.14E+05,0,1.22E-02,3.21E-07,2.05E-03,0,1.22E-02,0,9.02E+08,1.28E+05,5.25E+08,0,9.02E+08,-9.58E-06,2.40E-09,-1.57E-02,0.17546,-3.25E+05,1.92E+05,0,1.22E-02,0,9.02E+08
116,1,1.48E-05,-9.57E-06,2.30E-09,-9.57E-06,-8.82E-06,-7.62E-06,2.30E-09,9.41E-02,0.19431,-2.05E-02,0.12628,-1.45E+05,2.22E+05,73343,1.97E+05,-1.45E+05,2.22E+05,0,1.21E-02,3.33E-07,2.04E-03,0,1.21E-02,0,8.97E+08,1.31E+05,5.23E+08,0,8.97E+08,-9.57E-06,2.30E-09,-2.05E-02,0.19431,-1.45E+05,2.22E+05,0,1.21E-02,0,8.97E+08
117,1,1.49E-05,-9.56E-06,2.51E-09,-9.56E-06,-8.80E-06,-7.60E-06,2.51E-09,0.11174,0.21344,-7.56E-03,0.14415,-96272,3.00E+05,85601,2.04E+05,-96272,3.00E+05,0,1.20E-02,3.25E-07,2.04E-03,0,1.20E-02,0,8.91E+08,1.31E+05,5.20E+08,0,8.91E+08,-9.56E-06,2.51E-09,-7.56E-03,0.21344,-96272,3.00E+05,0,1.20E-02,0,8.91E+08
118,1,1.50E-05,-9.54E-06,2.77E-09,-9.54E-06,-8.79E-06,-7.58E-06,2.77E-09,0.12958,0.23228,-4.65E-03,0.16248,-83879,3.13E+05,77870,1.95E+05,-83879,3.13E+05,0,1.20E-02,3.01E-07,2.03E-03,0,1.20E-02,0,8.86E+08,1.21E+05,5.17E+08,0,8.86E+08,-9.54E-06,2.77E-09,-4.65E-03,0.23228,-83879,3.13E+05,0,1.20E-02,0,8.86E+08
119,1,1.51E-05,-9.53E-06,2.59E-09,-9.53E-06,-8.76E-06,-7.56E-06,2.59E-09,0.14675,0.25115,-4.61E-03,0.18082,-92961,2.82E+05,84184,2.32E+05,-92961,2.82E+05,0,1.19E-02,2.86E-07,2.02E-03,0,1.19E-02,0,8.80E+08,1.16E+05,5.14E+08,0,8.80E+08,-9.53E-06,2.59E-09,-4.61E-03,0.25115,-92961,2.82E+05,0,1.19E-02,0,8.80E+08
120,1,1.53E-05,-9.51E-06,2.33E-09,-9.51E-06,-8.74E-06,-7.54E-06,2.33E-09,0.16331,0.27001,-3.63E-03,0.19647,-2.65E+05,1.89E+05,79739,1.89E+05,-2.65E+05,1.35E+05,0,1.18E-02,2.78E-07,2.01E-03,0,1.18E-02,0,8.75E+08,1.08E+05,5.11E+08,0,8.75E+08,-9.51E-06,2.33E-09,-3.63E-03,0.27001,-2.65E+05,1.89E+05,0,1.18E-02,0,8.75E+08
121,1,1.54E-05,-9.48E-06,2.35E-09,-9.48E-06,-8.72E-06,-7.51E-06,2.35E-09,0.17955,0.28775,-3.72E-03,0.20997,-2.80E+05,1.77E+05,88511,1.77E+05,-2.80E+05,96814,0,1.18E-02,2.85E-07,2.00E-03,0,1.18E-02,0,8.68E+08,1.09E+05,5.08E+08,0,8.68E+08,-9.48E-06,2.35E-09,-3.72E-03,0.28775,-2.80E+05,1.77E+05,0,1.18E-02,0,8.68E+08
122,1,1.55E-05,-9.46E-06,2.42E-09,-9.46E-06,-8.69E-06,-7.48E-06,2.42E-09,0.19549,0.30547,-4.76E-03,0.223,-2.66E+05,1.84E+05,95183,1.84E+05,-2.66E+05,1.03E+05,0,1.17E-02,2.84E-07,1.98E-03,0,1.17E-02,0,8.60E+08,1.21E+05,5.04E+08,0,8.60E+08,-9.46E-06,2.42E-09,-4.76E-03,0.30547,-2.66E+05,1.84E+05,0,1.17E-02,0,8.60E+08
123,1,1.57E-05,-9.43E-06,2.41E-09,-9.43E-06,-8.66E-06,-7.45E-06,2.41E-09,0.21178,0.32285,-9.91E-03,0.23724,-1.38E+05,1.80E+05,80819,1.71E+05,-1.38E+05,1.80E+05,0,1.16E-02,2.76E-07,1.97E-03,0,1.16E-02,0,8.51E+08,1.18E+05,4.99E+08,0,8.51E+08,-9.43E-06,2.41E-09,-9.91E-03,0.32285,-1.38E+05,1.80E+05,0,1.16E-02,0,8.51E+08
124,1,1.58E-05,-9.41E-06,2.49E-09,-9.41E-06,-8.63E-06,-7.42E-06,2.49E-09,0.22784,0.34053,-5.86E-03,0.25323,-81364,3.41E+05,71901,1.79E+05,-81364,3.41E+05,0,1.14E-02,2.78E-07,1.95E-03,0,1.14E-02,0,8.41E+08,1.18E+05,4.94E+08,0,8.41E+08,-9.41E-06,2.49E-09,-5.86E-03,0.34053,-81364,3.41E+05,0,1.14E-02,0,8.41E+08
125,1,1.59E-05,-9.38E-06,2.49E-09,-9.38E-06,-8.60E-06,-7.39E-06,2.49E-09,0.24364,0.3583,-4.85E-03,0.27011,-89027,2.95E+05,70085,1.76E+05,-89027,2.95E+05,0,1.13E-02,3.12E-07,1.94E-03,0,1.13E-02,0,8.32E+08,1.22E+05,4.89E+08,0,8.32E+08,-9.38E-06,2.49E-09,-4.85E-03,0.3583,-89027,2.95E+05,0,1.13E-02,0,8.32E+08
126,1,1.60E-05,-9.34E-06,2.39E-09,-9.34E-06,-8.56E-06,-7.35E-06,2.39E-09,0.25937,0.37643,-3.78E-03,0.28648,-86288,2.54E+05,55035,1.96E+05,-86288,2.54E+05,0,1.12E-02,2.91E-07,1.92E-03,0,1.12E-02,0,8.23E+08,1.13E+05,4.84E+08,0,8.23E+08,-9.34E-06,2.39E-09,-3.78E-03,0.37643,-86288,2.54E+05,0,1.12E-02,0,8.23E+08
127,1,1.62E-05,-9.31E-06,2.21E-09,-9.31E-06,-8.53E-06,-7.31E-06,2.21E-09,0.27521,0.39383,-3.89E-03,0.30155,-1.70E+05,1.57E+05,84930,1.57E+05,-1.70E+05,1.41E+05,0,1.11E-02,2.49E-07,1.90E-03,0,1.11E-02,0,8.13E+08,98087,4.79E+08,0,8.13E+08,-9.31E-06,2.21E-09,-3.89E-03,0.39383,-1.70E+05,1.57E+05,0,1.11E-02,0,8.13E+08
128,1,1.63E-05,-9.27E-06,2.11E-09,-9.27E-06,-8.49E-06,-7.27E-06,2.11E-09,0.29076,0.41139,-4.35E-03,0.31463,-2.37E+05,1.56E+05,77081,1.56E+05,-2.37E+05,1.03E+05,0,1.10E-02,2.44E-07,1.89E-03,0,1.10E-02,0,8.03E+08,91988,4.74E+08,0,8.03E+08,-9.27E-06,2.11E-09,-4.35E-03,0.41139,-2.37E+05,1.56E+05,0,1.10E-02,0,8.03E+08
129,1,1.64E-05,-9.23E-06,1.98E-09,-9.23E-06,-8.45E-06,-7.23E-06,1.98E-09,0.30615,0.4271,-3.18E-03,0.32659,-2.68E+05,1.64E+05,71858,1.64E+05,-2.68E+05,89732,0,1.09E-02,2.71E-07,1.87E-03,0,1.09E-02,0,7.92E+08,1.07E+05,4.68E+08,0,7.92E+08,-9.23E-06,1.98E-09,-3.18E-03,0.4271,-2.68E+05,1.64E+05,0,1.09E-02,0,7.92E+08
130,1,1.66E-05,-9.19E-06,2.29E-09,-9.19E-06,-8.41E-06,-7.19E-06,2.29E-09,0.32093,0.44301,-6.98E-03,0.33795,-1.73E+05,1.67E+05,67511,1.53E+05,-1.73E+05,1.67E+05,0,1.07E-02,2.65E-07,1.85E-03,0,1.07E-02,0,7.80E+08,1.07E+05,4.62E+08,0,7.80E+08,-9.19E-06,2.29E-09,-6.98E-03,0.44301,-1.73E+05,1.67E+05,0,1.07E-02,0,7.80E+08
131,1,1.67E-05,-9.15E-06,2.28E-09,-9.15E-06,-8.37E-06,-7.15E-06,2.28E-09,0.33471,0.45879,-4.02E-03,0.35334,-94787,2.53E+05,80177,1.81E+05,-94787,2.53E+05,0,1.06E-02,2.59E-07,1.83E-03,0,1.06E-02,0,7.67E+08,99616,4.55E+08,0,7.67E+08,-9.15E-06,2.28E-09,-4.02E-03,0.45879,-94787,2.53E+05,0,1.06E-02,0,7.67E+08
132,1,1.68E-05,-9.11E-06,2.37E-09,-9.11E-06,-8.32E-06,-7.10E-06,2.37E-09,0.34849,0.47459,-3.68E-03,0.36858,-1.07E+05,3.65E+05,75735,1.54E+05,-1.07E+05,3.65E+05,0,1.04E-02,2.57E-07,1.80E-03,0,1.04E-02,0,7.54E+08,99491,4.48E+08,0,7.54E+08,-9.11E-06,2.37E-09,-3.68E-03,0.47459,-1.07E+05,3.65E+05,0,1.04E-02,0,7.54E+08
133,1,1.69E-05,-9.06E-06,2.19E-09,-9.06E-06,-8.28E-06,-7.05E-06,2.19E-09,0.36217,0.49039,-4.46E-03,0.38356,-92718,2.43E+05,62609,1.49E+05,-92718,2.43E+05,0,1.03E-02,2.63E-07,1.78E-03,0,1.03E-02,0,7.41E+08,1.10E+05,4.41E+08,0,7.41E+08,-9.06E-06,2.19E-09,-4.46E-03,0.49039,-92718,2.43E+05,0,1.03E-02,0,7.41E+08
134,1,1.71E-05,-9.01E-06,1.90E-09,-9.01E-06,-8.23E-06,-7.00E-06,1.90E-09,0.37571,0.50581,-3.90E-03,0.39662,-1.60E+05,1.64E+05,43620,1.64E+05,-1.60E+05,1.45E+05,0,1.01E-02,2.70E-07,1.76E-03,0,1.01E-02,0,7.30E+08,1.07E+05,4.34E+08,0,7.30E+08,-9.01E-06,1.90E-09,-3.90E-03,0.50581,-1.60E+05,1.64E+05,0,1.01E-02,0,7.30E+08
135,1,1.72E-05,-8.97E-06,1.75E-09,-8.97E-06,-8.18E-06,-6.95E-06,1.75E-09,0.38998,0.52072,-3.79E-03,0.41678,-1.45E+06,3.46E+06,-1.45E+06,5.13E+05,-1.13E+06,3.46E+06,0,9.89E-03,2.44E-07,1.73E-03,0,9.89E-03,0,7.18E+08,95706,4.28E+08,0,7.18E+08,-8.97E-06,1.75E-09,-3.79E-03,0.52072,-1.45E+06,3.46E+06,0,9.89E-03,0,7.18E+08
136,1,1.73E-05,-8.91E-06,1.67E-09,-8.91E-06,-8.12E-06,-6.90E-06,1.67E-09,0.40361,0.53584,-4.70E-03,0.42446,-2.07E+06,1.29E+06,-1.89E+05,4.56E+05,-2.07E+06,1.29E+06,0,9.65E-03,2.06E-07,1.70E-03,0,9.65E-03,0,7.04E+08,82569,4.20E+08,0,7.04E+08,-8.91E-06,1.67E-09,-4.70E-03,0.53584,-2.07E+06,1.29E+06,0,9.65E-03,0,7.04E+08
137,1,1.75E-05,-8.86E-06,1.81E-09,-8.86E-06,-8.07E-06,-6.84E-06,1.81E-09,0.41565,0.55053,-1.40E-02,0.42877,-1.74E+06,8.92E+05,-1.93E+05,4.20E+05,-1.74E+06,8.92E+05,0,9.39E-03,2.10E-07,1.67E-03,0,9.39E-03,0,6.89E+08,81140,4.12E+08,0,6.89E+08,-8.86E-06,1.81E-09,-1.40E-02,0.55053,-1.74E+06,8.92E+05,0,9.39E-03,0,6.89E+08
138,1,1.76E-05,-8.81E-06,2.15E-09,-8.81E-06,-8.02E-06,-6.79E-06,2.15E-09,0.42834,0.56444,-9.28E-03,0.44422,-1.14E+06,1.27E+06,-1.61E+05,4.58E+05,-1.14E+06,1.27E+06,0,9.12E-03,2.15E-07,1.64E-03,0,9.12E-03,0,6.76E+08,82227,4.04E+08,0,6.76E+08,-8.81E-06,2.15E-09,-9.28E-03,0.56444,-1.14E+06,1.27E+06,0,9.12E-03,0,6.76E+08
139,1,1.77E-05,-8.75E-06,2.23E-09,-8.75E-06,-7.96E-06,-6.73E-06,2.23E-09,0.4411,0.57806,-3.53E-03,0.45695,-1.08E+06,1.47E+06,-1.44E+05,4.12E+05,-1.08E+06,1.47E+06,0,8.85E-03,2.25E-07,1.60E-03,0,8.85E-03,0,6.62E+08,91325,3.96E+08,0,6.62E+08,-8.75E-06,2.23E-09,-3.53E-03,0.57806,-1.08E+06,1.47E+06,0,8.85E-03,0,6.62E+08
140,1,1.78E-05,-8.69E-06,2.13E-09,-8.69E-06,-7.90E-06,-6.67E-06,2.13E-09,0.45296,0.59087,-4.47E-03,0.47148,-6.87E+05,8.53E+05,-24862,4.51E+05,-6.87E+05,8.53E+05,0,8.58E-03,2.16E-07,1.57E-03,0,8.58E-03,0,6.48E+08,91806,3.87E+08,0,6.48E+08,-8.69E-06,2.13E-09,-4.47E-03,0.59087,-6.87E+05,8.53E+05,0,8.58E-03,0,6.48E+08
141,1,1.80E-05,-8.64E-06,1.66E-09,-8.64E-06,-7.84E-06,-6.61E-06,1.66E-09,0.46499,0.60367,-5.17E-03,0.48408,-8.89E+05,8.68E+05,-2.12E+05,2.68E+05,-8.89E+05,8.68E+05,0,8.35E-03,2.26E-07,1.53E-03,0,8.35E-03,0,6.34E+08,97032,3.79E+08,0,6.34E+08,-8.64E-06,1.66E-09,-5.17E-03,0.60367,-8.89E+05,8.68E+05,0,8.35E-03,0,6.34E+08
142,1,1.81E-05,-8.57E-06,1.40E-09,-8.57E-06,-7.78E-06,-6.54E-06,1.40E-09,0.47645,0.61775,-3.90E-03,0.49555,-9.73E+05,1.04E+06,-70651,2.80E+05,-9.73E+05,1.04E+06,0,8.18E-03,2.34E-07,1.50E-03,0,8.18E-03,0,6.21E+08,94705,3.71E+08,0,6.21E+08,-8.57E-06,1.40E-09,-3.90E-03,0.61775,-9.73E+05,1.04E+06,0,8.18E-03,0,6.21E+08
143,1,1.82E-05,-8.51E-06,1.27E-09,-8.51E-06,-7.70E-06,-6.48E-06,1.27E-09,0.48739,0.63109,-3.62E-03,0.5036,-1.42E+06,5.67E+05,-73979,3.00E+05,-1.42E+06,5.67E+05,0,8.00E-03,2.25E-07,1.47E-03,0,8.00E-03,0,6.07E+08,90354,3.62E+08,0,6.07E+08,-8.51E-06,1.27E-09,-3.62E-03,0.63109,-1.42E+06,5.67E+05,0,8.00E-03,0,6.07E+08
144,1,1.84E-05,-8.45E-06,1.42E-09,-8.45E-06,-7.62E-06,-6.41E-06,1.42E-09,0.494,0.64388,-4.58E-03,0.51122,-1.17E+06,6.40E+05,-71392,2.33E+05,-1.17E+06,6.40E+05,0,7.81E-03,1.85E-07,1.43E-03,0,7.81E-03,0,5.91E+08,71968,3.53E+08,0,5.91E+08,-8.45E-06,1.42E-09,-4.58E-03,0.64388,-1.17E+06,6.40E+05,0,7.81E-03,0,5.91E+08
