Unnamed: 0,Steps,Time [s],[A] Directional Deformation Flexible (Min) [m],[B] Directional Deformation Flexible (Max) [m],[C] Directional Deformation SiC (Min) [m],[D] Directional Deformation SiC (Max) [m],[E] Directional Deformation Asperity (Min) [m],[F] Directional Deformation Asperity (Max) [m],[G] Directional Velocity Flexible (Min) [m/s],[H] Directional Velocity Flexible (Max) [m/s],[I] Directional Velocity SiC (Min) [m/s],[J] Directional Velocity SiC (Max) [m/s],[K] Directional Velocity Asperity (Min) [m/s],[L] Directional Velocity Asperity (Max) [m/s],[M] Directional Acceleration Flexible (Min) [m/s²],[N] Directional Acceleration Flexible (Max) [m/s²],[O] Directional Acceleration SiC (Min) [m/s²],[P] Directional Acceleration SiC (Max) [m/s²],[Q] Directional Acceleration Asperity (Min) [m/s²],[R] Directional Acceleration Asperity (Max) [m/s²],[S] Equivalent Elastic Strain Flexible (Min) [m/m],[T] Equivalent Elastic Strain Flexible (Max) [m/m],[U] Equivalent Elastic Strain SiC (Min) [m/m],[V] Equivalent Elastic Strain SiC (Max) [m/m],[W] Equivalent Elastic Strain Asperity (Min) [m/m],[X] Equivalent Elastic Strain Asperity (Max) [m/m],[Y] Equivalent Stress Flexible (Min) [Pa],[Z] Equivalent Stress Flexible (Max) [Pa],[AA] Equivalent Stress SiC (Min) [Pa],[AB] Equivalent Stress SiC (Max) [Pa],[AC] Equivalent Stress Asperity (Min) [Pa],[AD] Equivalent Stress Asperity (Max) [Pa],[AE] Directional Deformation 4 (Min) [m],[AF] Directional Deformation 4 (Max) [m],[AG] Directional Velocity 4 (Min) [m/s],[AH] Directional Velocity 4 (Max) [m/s],[AI] Directional Acceleration (Min) [m/s²],[AJ] Directional Acceleration (Max) [m/s²],[AK] Equivalent Elastic Strain 4 (Min) [m/m],[AL] Equivalent Elastic Strain 4 (Max) [m/m],[AM] Equivalent Stress 4 (Min) [Pa],[AN] Equivalent Stress 4 (Max) [Pa]
99,1,1.26E-05,-1.47E-04,4.17E-07,-1.47E-04,-1.42E-04,-1.44E-04,4.17E-07,-1.2378,9.3497,5.2536,9.3497,-1.2378,7.247,-2.69E+08,3.50E+08,-2.69E+08,3.50E+08,-1.54E+08,1.56E+08,0,9.02E-03,2.06E-06,4.21E-03,0,9.02E-03,0,1.05E+09,8.73E+05,1.05E+09,0,9.27E+08,-1.47E-04,4.17E-07,-1.2378,9.3497,-2.69E+08,3.50E+08,0,9.02E-03,0,1.05E+09
100,1,1.27E-05,-1.46E-04,6.29E-07,-1.46E-04,-1.41E-04,-1.43E-04,6.29E-07,-1.0859,8.6375,5.838,8.6375,-1.0859,8.1797,-2.75E+08,2.42E+08,-2.75E+08,2.42E+08,-1.19E+08,1.37E+08,0,8.70E-03,1.21E-06,3.65E-03,0,8.70E-03,0,9.16E+08,3.50E+05,9.16E+08,0,8.98E+08,-1.46E-04,6.29E-07,-1.0859,8.6375,-2.75E+08,2.42E+08,0,8.70E-03,0,9.16E+08
101,1,1.28E-05,-1.45E-04,8.89E-07,-1.45E-04,-1.40E-04,-1.42E-04,8.89E-07,-1.2736,9.7726,5.6178,9.7726,-1.2736,7.9229,-3.27E+08,3.94E+08,-3.27E+08,3.94E+08,-1.10E+08,1.40E+08,0,8.72E-03,1.04E-06,2.88E-03,0,8.72E-03,0,8.68E+08,2.61E+05,8.46E+08,0,8.68E+08,-1.45E-04,8.89E-07,-1.2736,9.7726,-3.27E+08,3.94E+08,0,8.72E-03,0,8.68E+08
102,1,1.30E-05,-1.44E-04,1.19E-06,-1.44E-04,-1.39E-04,-1.41E-04,1.19E-06,-0.9045,9.9871,5.8684,9.9871,-0.9045,7.8545,-2.24E+08,3.18E+08,-2.24E+08,3.18E+08,-1.08E+08,1.35E+08,0,8.83E-03,7.79E-07,2.00E-03,0,8.83E-03,0,8.30E+08,1.83E+05,7.79E+08,0,8.30E+08,-1.44E-04,1.19E-06,-0.9045,9.9871,-2.24E+08,3.18E+08,0,8.83E-03,0,8.30E+08
103,1,1.31E-05,-1.43E-04,1.50E-06,-1.43E-04,-1.38E-04,-1.40E-04,1.50E-06,-1.0949,8.8654,6.0352,8.8654,-1.0949,8.0836,-2.57E+08,1.43E+08,-2.57E+08,1.43E+08,-1.45E+08,1.11E+08,0,8.69E-03,7.94E-07,1.85E-03,0,8.69E-03,0,8.22E+08,2.09E+05,7.21E+08,0,8.22E+08,-1.43E-04,1.50E-06,-1.0949,8.8654,-2.57E+08,1.43E+08,0,8.69E-03,0,8.22E+08
104,1,1.32E-05,-1.42E-04,1.72E-06,-1.42E-04,-1.37E-04,-1.39E-04,1.72E-06,-1.2352,8.8093,6.1683,8.8093,-1.2352,7.704,-1.86E+08,2.18E+08,-1.86E+08,2.18E+08,-1.31E+08,1.11E+08,0,8.73E-03,8.85E-07,1.85E-03,0,8.73E-03,0,7.86E+08,2.03E+05,6.29E+08,0,7.86E+08,-1.42E-04,1.72E-06,-1.2352,8.8093,-1.86E+08,2.18E+08,0,8.73E-03,0,7.86E+08
105,1,1.34E-05,-1.41E-04,1.94E-06,-1.41E-04,-1.36E-04,-1.38E-04,1.94E-06,-1.9427,9.0263,6.5792,9.0263,-1.9427,7.1369,-2.12E+08,1.51E+08,-2.12E+08,1.51E+08,-1.19E+08,1.28E+08,0,8.78E-03,7.89E-07,1.85E-03,0,8.78E-03,0,7.70E+08,2.72E+05,4.76E+08,0,7.70E+08,-1.41E-04,1.94E-06,-1.9427,9.0263,-2.12E+08,1.51E+08,0,8.78E-03,0,7.70E+08
106,1,1.35E-05,-1.40E-04,2.09E-06,-1.40E-04,-1.35E-04,-1.38E-04,2.09E-06,-2.6837,9.1028,6.5793,9.1028,-2.6837,7.5847,-1.37E+08,1.51E+08,-1.37E+08,1.51E+08,-1.31E+08,1.38E+08,0,8.74E-03,9.91E-07,1.87E-03,0,8.74E-03,0,7.62E+08,2.56E+05,3.06E+08,0,7.62E+08,-1.40E-04,2.09E-06,-2.6837,9.1028,-1.37E+08,1.51E+08,0,8.74E-03,0,7.62E+08
107,1,1.36E-05,-1.39E-04,2.15E-06,-1.39E-04,-1.34E-04,-1.37E-04,2.15E-06,-2.3871,9.0805,7.3903,9.0805,-2.3871,4.1846,-2.09E+08,2.48E+08,-1.52E+08,2.48E+08,-2.09E+08,1.25E+08,0,8.91E-03,5.55E-07,1.87E-03,0,8.91E-03,0,7.58E+08,1.95E+05,3.17E+08,0,7.58E+08,-1.39E-04,2.15E-06,-2.3871,9.0805,-2.09E+08,2.48E+08,0,8.91E-03,0,7.58E+08
108,1,1.37E-05,-1.38E-04,2.17E-06,-1.38E-04,-1.33E-04,-1.37E-04,2.17E-06,-2.9788,9.1769,7.2151,9.1769,-2.9788,3.9452,-1.50E+08,1.08E+08,-1.50E+08,1.08E+08,-1.28E+08,1.04E+08,0,8.86E-03,7.27E-07,1.86E-03,0,8.86E-03,0,7.48E+08,1.04E+05,3.18E+08,0,7.48E+08,-1.38E-04,2.17E-06,-2.9788,9.1769,-1.50E+08,1.08E+08,0,8.86E-03,0,7.48E+08
109,1,1.39E-05,-1.37E-04,2.13E-06,-1.37E-04,-1.32E-04,-1.37E-04,2.13E-06,-3.8696,8.9529,7.3494,8.9529,-3.8696,1.4708,-1.35E+08,1.46E+08,-1.23E+08,1.46E+08,-1.35E+08,7.93E+07,0,9.01E-03,8.14E-07,1.85E-03,0,9.01E-03,0,7.66E+08,95978,3.22E+08,0,7.66E+08,-1.37E-04,2.13E-06,-3.8696,8.9529,-1.35E+08,1.46E+08,0,9.01E-03,0,7.66E+08
110,1,1.40E-05,-1.37E-04,2.01E-06,-1.36E-04,-1.30E-04,-1.37E-04,2.01E-06,-2.5702,8.8871,7.3148,8.8871,-2.5702,1.5827,-1.42E+08,1.15E+08,-1.42E+08,1.15E+08,-1.01E+08,8.41E+07,0,8.92E-03,7.05E-07,1.86E-03,0,8.92E-03,0,7.68E+08,2.00E+05,3.20E+08,0,7.68E+08,-1.37E-04,2.01E-06,-2.5702,8.8871,-1.42E+08,1.15E+08,0,8.92E-03,0,7.68E+08
111,1,1.41E-05,-1.37E-04,2.00E-06,-1.35E-04,-1.29E-04,-1.37E-04,2.00E-06,-2.2975,8.9483,7.5358,8.9483,-2.2975,3.1705,-8.88E+07,1.26E+08,-8.13E+07,1.26E+08,-8.88E+07,1.07E+08,0,8.88E-03,7.72E-07,1.86E-03,0,8.88E-03,0,7.87E+08,2.55E+05,3.20E+08,0,7.87E+08,-1.37E-04,2.00E-06,-2.2975,8.9483,-8.88E+07,1.26E+08,0,8.88E-03,0,7.87E+08
112,1,1.42E-05,-1.37E-04,1.96E-06,-1.34E-04,-1.28E-04,-1.37E-04,1.96E-06,-1.9314,8.7195,7.5906,8.7195,-1.9314,2.3107,-9.45E+07,9.15E+07,-9.45E+07,8.60E+07,-9.09E+07,9.15E+07,0,8.84E-03,9.45E-07,1.86E-03,0,8.84E-03,0,7.73E+08,3.14E+05,3.16E+08,0,7.73E+08,-1.37E-04,1.96E-06,-1.9314,8.7195,-9.45E+07,9.15E+07,0,8.84E-03,0,7.73E+08
113,1,1.44E-05,-1.37E-04,2.00E-06,-1.33E-04,-1.27E-04,-1.37E-04,2.00E-06,-2.5202,8.7546,7.7639,8.7546,-2.5202,2.0504,-1.12E+08,1.23E+08,-1.12E+08,1.23E+08,-1.05E+08,8.43E+07,0,8.76E-03,8.43E-07,1.86E-03,0,8.76E-03,0,7.97E+08,2.02E+05,3.21E+08,0,7.97E+08,-1.37E-04,2.00E-06,-2.5202,8.7546,-1.12E+08,1.23E+08,0,8.76E-03,0,7.97E+08
114,1,1.45E-05,-1.37E-04,2.04E-06,-1.32E-04,-1.26E-04,-1.37E-04,2.04E-06,-1.8057,8.8123,7.6198,8.8123,-1.8057,3.47,-1.22E+08,1.01E+08,-7.41E+07,9.75E+07,-1.22E+08,1.01E+08,0,8.75E-03,6.18E-07,1.86E-03,0,8.75E-03,0,7.63E+08,2.26E+05,3.24E+08,0,7.63E+08,-1.37E-04,2.04E-06,-1.8057,8.8123,-1.22E+08,1.01E+08,0,8.75E-03,0,7.63E+08
115,1,1.46E-05,-1.37E-04,2.11E-06,-1.31E-04,-1.25E-04,-1.37E-04,2.11E-06,-1.6532,8.7449,7.794,8.7449,-1.6532,2.755,-1.19E+08,1.15E+08,-8.31E+07,5.28E+07,-1.19E+08,1.15E+08,0,8.66E-03,9.81E-07,1.85E-03,0,8.66E-03,0,7.53E+08,2.68E+05,3.22E+08,0,7.53E+08,-1.37E-04,2.11E-06,-1.6532,8.7449,-1.19E+08,1.15E+08,0,8.66E-03,0,7.53E+08
116,1,1.48E-05,-1.37E-04,2.17E-06,-1.30E-04,-1.24E-04,-1.37E-04,2.17E-06,-2.4816,8.6939,7.7449,8.6939,-2.4816,2.8607,-1.48E+08,9.15E+07,-4.44E+07,6.49E+07,-1.48E+08,9.15E+07,0,8.74E-03,6.43E-07,1.85E-03,0,8.74E-03,0,7.40E+08,1.90E+05,3.19E+08,0,7.40E+08,-1.37E-04,2.17E-06,-2.4816,8.6939,-1.48E+08,9.15E+07,0,8.74E-03,0,7.40E+08
117,1,1.49E-05,-1.37E-04,2.17E-06,-1.29E-04,-1.23E-04,-1.37E-04,2.17E-06,-2.5732,8.6785,7.756,8.6785,-2.5732,1.5267,-7.43E+07,9.20E+07,-5.46E+07,5.36E+07,-7.43E+07,9.20E+07,0,8.83E-03,5.93E-07,1.85E-03,0,8.83E-03,0,7.54E+08,72232,3.18E+08,0,7.54E+08,-1.37E-04,2.17E-06,-2.5732,8.6785,-7.43E+07,9.20E+07,0,8.83E-03,0,7.54E+08
118,1,1.50E-05,-1.37E-04,2.09E-06,-1.28E-04,-1.22E-04,-1.37E-04,2.09E-06,-1.9329,8.667,7.7868,8.667,-1.9329,1.9167,-7.79E+07,8.21E+07,-4.67E+07,8.10E+07,-7.79E+07,8.21E+07,0,8.76E-03,7.42E-07,1.86E-03,0,8.76E-03,0,7.49E+08,1.79E+05,3.20E+08,0,7.49E+08,-1.37E-04,2.09E-06,-1.9329,8.667,-7.79E+07,8.21E+07,0,8.76E-03,0,7.49E+08
119,1,1.51E-05,-1.37E-04,1.98E-06,-1.27E-04,-1.21E-04,-1.37E-04,1.98E-06,-3.4771,8.7166,7.8195,8.7166,-3.4771,1.3767,-1.07E+08,8.15E+07,-5.06E+07,5.57E+07,-1.07E+08,8.15E+07,0,8.80E-03,8.42E-07,1.86E-03,0,8.80E-03,0,7.51E+08,2.57E+05,3.21E+08,0,7.51E+08,-1.37E-04,1.98E-06,-3.4771,8.7166,-1.07E+08,8.15E+07,0,8.80E-03,0,7.51E+08
120,1,1.53E-05,-1.37E-04,1.91E-06,-1.26E-04,-1.19E-04,-1.37E-04,1.91E-06,-2.6942,8.7241,7.8354,8.7241,-2.6942,2.1028,-6.34E+07,7.91E+07,-3.41E+07,4.15E+07,-6.34E+07,7.91E+07,0,8.78E-03,8.17E-07,1.85E-03,0,8.78E-03,0,7.65E+08,1.60E+05,3.21E+08,0,7.65E+08,-1.37E-04,1.91E-06,-2.6942,8.7241,-6.34E+07,7.91E+07,0,8.78E-03,0,7.65E+08
121,1,1.54E-05,-1.37E-04,1.98E-06,-1.25E-04,-1.18E-04,-1.37E-04,1.98E-06,-1.8276,8.6708,7.8469,8.6708,-1.8276,2.4871,-6.02E+07,6.71E+07,-4.52E+07,4.68E+07,-6.02E+07,6.71E+07,0,8.80E-03,9.14E-07,1.85E-03,0,8.80E-03,0,7.89E+08,1.50E+05,3.21E+08,0,7.89E+08,-1.37E-04,1.98E-06,-1.8276,8.6708,-6.02E+07,6.71E+07,0,8.80E-03,0,7.89E+08
122,1,1.55E-05,-1.37E-04,2.03E-06,-1.23E-04,-1.17E-04,-1.37E-04,2.03E-06,-0.99405,8.6696,7.819,8.6696,-0.99405,2.5298,-7.41E+07,6.73E+07,-3.38E+07,3.12E+07,-7.41E+07,6.73E+07,0,8.74E-03,6.83E-07,1.86E-03,0,8.74E-03,0,7.86E+08,1.86E+05,3.23E+08,0,7.86E+08,-1.37E-04,2.03E-06,-0.99405,8.6696,-7.41E+07,6.73E+07,0,8.74E-03,0,7.86E+08
123,1,1.57E-05,-1.37E-04,2.16E-06,-1.22E-04,-1.16E-04,-1.37E-04,2.16E-06,-1.2774,8.6976,7.8019,8.6976,-1.2774,2.5842,-7.77E+07,6.90E+07,-3.73E+07,3.01E+07,-7.77E+07,6.90E+07,0,8.76E-03,6.85E-07,1.86E-03,0,8.76E-03,0,7.85E+08,1.51E+05,3.23E+08,0,7.85E+08,-1.37E-04,2.16E-06,-1.2774,8.6976,-7.77E+07,6.90E+07,0,8.76E-03,0,7.85E+08
124,1,1.58E-05,-1.37E-04,2.15E-06,-1.21E-04,-1.15E-04,-1.37E-04,2.15E-06,-1.9704,8.7304,7.8473,8.7304,-1.9704,2.109,-9.96E+07,5.04E+07,-2.87E+07,3.18E+07,-9.96E+07,5.04E+07,0,8.80E-03,7.49E-07,1.86E-03,0,8.80E-03,0,7.75E+08,87223,3.19E+08,0,7.75E+08,-1.37E-04,2.15E-06,-1.9704,8.7304,-9.96E+07,5.04E+07,0,8.80E-03,0,7.75E+08
125,1,1.59E-05,-1.37E-04,2.17E-06,-1.20E-04,-1.14E-04,-1.37E-04,2.17E-06,-2.3303,8.6882,7.7051,8.6882,-2.3303,1.2587,-5.24E+07,8.76E+07,-3.37E+07,3.72E+07,-5.24E+07,8.76E+07,0,8.78E-03,6.80E-07,1.86E-03,0,8.78E-03,0,7.61E+08,1.55E+05,3.21E+08,0,7.61E+08,-1.37E-04,2.17E-06,-2.3303,8.6882,-5.24E+07,8.76E+07,0,8.78E-03,0,7.61E+08
126,1,1.60E-05,-1.37E-04,2.07E-06,-1.19E-04,-1.13E-04,-1.37E-04,2.07E-06,-2.7718,8.7387,7.8484,8.7387,-2.7718,0.90226,-6.83E+07,7.38E+07,-2.72E+07,3.15E+07,-6.83E+07,7.38E+07,0,8.84E-03,1.09E-06,1.86E-03,0,8.84E-03,0,7.53E+08,3.13E+05,3.22E+08,0,7.53E+08,-1.37E-04,2.07E-06,-2.7718,8.7387,-6.83E+07,7.38E+07,0,8.84E-03,0,7.53E+08
127,1,1.62E-05,-1.37E-04,1.99E-06,-1.18E-04,-1.12E-04,-1.37E-04,1.99E-06,-2.4524,8.6479,7.8562,8.6479,-2.4524,0.81877,-7.66E+07,7.70E+07,-2.62E+07,1.91E+07,-7.66E+07,7.70E+07,0,8.76E-03,7.95E-07,1.85E-03,0,8.76E-03,0,7.56E+08,1.43E+05,3.21E+08,0,7.56E+08,-1.37E-04,1.99E-06,-2.4524,8.6479,-7.66E+07,7.70E+07,0,8.76E-03,0,7.56E+08
128,1,1.63E-05,-1.37E-04,1.93E-06,-1.17E-04,-1.11E-04,-1.37E-04,1.93E-06,-2.1063,8.6095,7.8516,8.6095,-2.1063,1.5403,-4.53E+07,5.32E+07,-2.43E+07,2.04E+07,-4.53E+07,5.32E+07,0,8.81E-03,6.27E-07,1.85E-03,0,8.81E-03,0,7.48E+08,2.02E+05,3.21E+08,0,7.48E+08,-1.37E-04,1.93E-06,-2.1063,8.6095,-4.53E+07,5.32E+07,0,8.81E-03,0,7.48E+08
129,1,1.64E-05,-1.37E-04,1.98E-06,-1.16E-04,-1.10E-04,-1.37E-04,1.98E-06,-1.1817,8.6616,7.8466,8.6616,-1.1817,1.8152,-4.15E+07,6.17E+07,-1.74E+07,3.07E+07,-4.15E+07,6.17E+07,0,8.78E-03,8.14E-07,1.85E-03,0,8.78E-03,0,7.63E+08,2.26E+05,3.21E+08,0,7.63E+08,-1.37E-04,1.98E-06,-1.1817,8.6616,-4.15E+07,6.17E+07,0,8.78E-03,0,7.63E+08
130,1,1.66E-05,-1.37E-04,2.01E-06,-1.15E-04,-1.09E-04,-1.37E-04,2.01E-06,-1.4313,8.7203,7.8425,8.7203,-1.4313,2.916,-5.31E+07,4.67E+07,-3.03E+07,1.86E+07,-5.31E+07,4.67E+07,0,8.85E-03,7.19E-07,1.85E-03,0,8.85E-03,0,7.55E+08,1.73E+05,3.22E+08,0,7.55E+08,-1.37E-04,2.01E-06,-1.4313,8.7203,-5.31E+07,4.67E+07,0,8.85E-03,0,7.55E+08
131,1,1.67E-05,-1.37E-04,2.08E-06,-1.14E-04,-1.07E-04,-1.37E-04,2.08E-06,-1.1298,8.7534,7.8415,8.7534,-1.1298,2.3224,-5.73E+07,5.79E+07,-2.98E+07,1.85E+07,-5.73E+07,5.79E+07,0,8.83E-03,5.03E-07,1.86E-03,0,8.83E-03,0,7.74E+08,91305,3.21E+08,0,7.74E+08,-1.37E-04,2.08E-06,-1.1298,8.7534,-5.73E+07,5.79E+07,0,8.83E-03,0,7.74E+08
132,1,1.68E-05,-1.37E-04,2.19E-06,-1.13E-04,-1.06E-04,-1.37E-04,2.19E-06,-1.1621,8.7103,7.8869,8.7103,-1.1621,1.7178,-4.53E+07,5.30E+07,-1.78E+07,1.41E+07,-4.53E+07,5.30E+07,0,8.80E-03,8.74E-07,1.86E-03,0,8.80E-03,0,7.75E+08,1.89E+05,3.20E+08,0,7.75E+08,-1.37E-04,2.19E-06,-1.1621,8.7103,-4.53E+07,5.30E+07,0,8.80E-03,0,7.75E+08
133,1,1.69E-05,-1.37E-04,2.20E-06,-1.12E-04,-1.05E-04,-1.37E-04,2.20E-06,-1.5756,8.621,7.8665,8.621,-1.5756,1.1974,-4.89E+07,5.02E+07,-1.79E+07,1.45E+07,-4.89E+07,5.02E+07,0,8.74E-03,1.05E-06,1.85E-03,0,8.74E-03,0,7.73E+08,2.26E+05,3.18E+08,0,7.73E+08,-1.37E-04,2.20E-06,-1.5756,8.621,-4.89E+07,5.02E+07,0,8.74E-03,0,7.73E+08
134,1,1.71E-05,-1.37E-04,2.11E-06,-1.11E-04,-1.04E-04,-1.37E-04,2.11E-06,-1.9945,8.6391,7.8298,8.6391,-1.9945,0.77797,-5.26E+07,4.62E+07,-1.79E+07,2.01E+07,-5.26E+07,4.62E+07,0,8.73E-03,1.13E-06,1.86E-03,0,8.73E-03,0,7.78E+08,3.43E+05,3.22E+08,0,7.78E+08,-1.37E-04,2.11E-06,-1.9945,8.6391,-5.26E+07,4.62E+07,0,8.73E-03,0,7.78E+08
135,1,1.72E-05,-1.37E-04,1.99E-06,-1.10E-04,-1.03E-04,-1.37E-04,1.99E-06,-2.1158,8.6244,7.8316,8.6244,-2.1158,0.98052,-5.63E+07,6.77E+07,-1.25E+07,1.57E+07,-5.63E+07,6.77E+07,0,8.79E-03,5.02E-07,1.85E-03,0,8.79E-03,0,7.74E+08,1.72E+05,3.22E+08,0,7.74E+08,-1.37E-04,1.99E-06,-2.1158,8.6244,-5.63E+07,6.77E+07,0,8.79E-03,0,7.74E+08
136,1,1.73E-05,-1.37E-04,1.89E-06,-1.09E-04,-1.02E-04,-1.37E-04,1.89E-06,-1.6563,8.6078,7.7999,8.6078,-1.6563,1.344,-5.52E+07,5.57E+07,-1.22E+07,1.46E+07,-5.52E+07,5.57E+07,0,8.79E-03,6.60E-07,1.86E-03,0,8.79E-03,0,7.71E+08,99036,3.21E+08,0,7.71E+08,-1.37E-04,1.89E-06,-1.6563,8.6078,-5.52E+07,5.57E+07,0,8.79E-03,0,7.71E+08
137,1,1.75E-05,-1.37E-04,1.91E-06,-1.08E-04,-1.01E-04,-1.37E-04,1.91E-06,-1.0918,8.6508,7.8479,8.6508,-1.0918,1.5509,-4.20E+07,6.31E+07,-1.43E+07,1.62E+07,-4.20E+07,6.31E+07,0,8.79E-03,7.55E-07,1.85E-03,0,8.79E-03,0,7.64E+08,1.47E+05,3.21E+08,0,7.64E+08,-1.37E-04,1.91E-06,-1.0918,8.6508,-4.20E+07,6.31E+07,0,8.79E-03,0,7.64E+08
138,1,1.76E-05,-1.37E-04,1.96E-06,-1.07E-04,-9.97E-05,-1.37E-04,1.96E-06,-0.65751,8.7145,7.8846,8.7145,-0.65751,2.0933,-5.23E+07,5.93E+07,-1.52E+07,1.15E+07,-5.23E+07,5.93E+07,0,8.78E-03,5.46E-07,1.85E-03,0,8.78E-03,0,7.65E+08,1.63E+05,3.22E+08,0,7.65E+08,-1.37E-04,1.96E-06,-0.65751,8.7145,-5.23E+07,5.93E+07,0,8.78E-03,0,7.65E+08
139,1,1.77E-05,-1.37E-04,2.12E-06,-1.06E-04,-9.86E-05,-1.37E-04,2.12E-06,-1.1117,8.7244,7.8707,8.7244,-1.1117,1.8388,-6.27E+07,4.29E+07,-1.15E+07,1.19E+07,-6.27E+07,4.29E+07,0,8.82E-03,6.60E-07,1.85E-03,0,8.82E-03,0,7.59E+08,1.79E+05,3.22E+08,0,7.59E+08,-1.37E-04,2.12E-06,-1.1117,8.7244,-6.27E+07,4.29E+07,0,8.82E-03,0,7.59E+08
140,1,1.78E-05,-1.37E-04,2.17E-06,-1.05E-04,-9.75E-05,-1.37E-04,2.17E-06,-0.91074,8.6905,7.8924,8.6905,-0.91074,1.3513,-4.91E+07,4.18E+07,-9.95E+06,1.12E+07,-4.91E+07,4.18E+07,0,8.84E-03,6.72E-07,1.86E-03,0,8.84E-03,0,7.52E+08,1.82E+05,3.20E+08,0,7.52E+08,-1.37E-04,2.17E-06,-0.91074,8.6905,-4.91E+07,4.18E+07,0,8.84E-03,0,7.52E+08
141,1,1.80E-05,-1.37E-04,2.19E-06,-1.04E-04,-9.64E-05,-1.37E-04,2.19E-06,-1.8578,8.6805,7.8565,8.6805,-1.8578,0.81163,-4.17E+07,4.96E+07,-1.10E+07,1.22E+07,-4.17E+07,4.96E+07,0,8.78E-03,8.87E-07,1.86E-03,0,8.78E-03,0,7.55E+08,2.42E+05,3.21E+08,0,7.55E+08,-1.37E-04,2.19E-06,-1.8578,8.6805,-4.17E+07,4.96E+07,0,8.78E-03,0,7.55E+08
142,1,1.81E-05,-1.37E-04,2.10E-06,-1.03E-04,-9.53E-05,-1.37E-04,2.10E-06,-1.9105,8.6296,7.8422,8.6296,-1.9105,1.1493,-5.06E+07,4.53E+07,-6.65E+06,1.35E+07,-5.06E+07,4.53E+07,0,8.79E-03,7.11E-07,1.86E-03,0,8.79E-03,0,7.61E+08,1.72E+05,3.21E+08,0,7.61E+08,-1.37E-04,2.10E-06,-1.9105,8.6296,-5.06E+07,4.53E+07,0,8.79E-03,0,7.61E+08
143,1,1.82E-05,-1.37E-04,2.00E-06,-1.02E-04,-9.42E-05,-1.37E-04,2.00E-06,-2.2796,8.6057,7.8578,8.6057,-2.2796,0.98453,-3.88E+07,4.55E+07,-8.53E+06,8.84E+06,-3.88E+07,4.55E+07,0,8.81E-03,6.88E-07,1.86E-03,0,8.81E-03,0,7.65E+08,1.87E+05,3.20E+08,0,7.65E+08,-1.37E-04,2.00E-06,-2.2796,8.6057,-3.88E+07,4.55E+07,0,8.81E-03,0,7.65E+08
144,1,1.84E-05,-1.37E-04,1.93E-06,-1.01E-04,-9.31E-05,-1.37E-04,1.93E-06,-1.7631,8.578,7.8725,8.578,-1.7631,1.346,-3.65E+07,4.98E+07,-7.31E+06,8.04E+06,-3.65E+07,4.98E+07,0,8.82E-03,6.21E-07,1.85E-03,0,8.82E-03,0,7.71E+08,2.06E+05,3.20E+08,0,7.71E+08,-1.37E-04,1.93E-06,-1.7631,8.578,-3.65E+07,4.98E+07,0,8.82E-03,0,7.71E+08
145,1,1.85E-05,-1.37E-04,1.95E-06,-1.00E-04,-9.20E-05,-1.37E-04,1.95E-06,-1.0236,8.6196,7.8256,8.6196,-1.0236,1.7318,-3.36E+07,6.34E+07,-1.05E+07,6.88E+06,-3.36E+07,6.34E+07,0,8.85E-03,7.65E-07,1.85E-03,0,8.85E-03,0,7.77E+08,1.30E+05,3.22E+08,0,7.77E+08,-1.37E-04,1.95E-06,-1.0236,8.6196,-3.36E+07,6.34E+07,0,8.85E-03,0,7.77E+08
146,1,1.86E-05,-1.37E-04,2.04E-06,-9.89E-05,-9.09E-05,-1.37E-04,2.04E-06,-0.54189,8.694,7.8804,8.694,-0.54189,2.0061,-3.30E+07,3.93E+07,-9.16E+06,6.13E+06,-3.30E+07,3.93E+07,0,8.83E-03,6.29E-07,1.86E-03,0,8.83E-03,0,7.88E+08,2.07E+05,3.22E+08,0,7.88E+08,-1.37E-04,2.04E-06,-0.54189,8.694,-3.30E+07,3.93E+07,0,8.83E-03,0,7.88E+08
147,1,1.87E-05,-1.37E-04,2.14E-06,-9.79E-05,-8.98E-05,-1.37E-04,2.14E-06,-1.0608,8.7058,7.8673,8.7058,-1.0608,1.8297,-4.07E+07,4.11E+07,-7.54E+06,5.78E+06,-4.07E+07,4.11E+07,0,8.82E-03,5.18E-07,1.85E-03,0,8.82E-03,0,7.74E+08,1.56E+05,3.23E+08,0,7.74E+08,-1.37E-04,2.14E-06,-1.0608,8.7058,-4.07E+07,4.11E+07,0,8.82E-03,0,7.74E+08
148,1,1.89E-05,-1.37E-04,2.15E-06,-9.69E-05,-8.87E-05,-1.37E-04,2.15E-06,-1.3517,8.7063,7.8808,8.7063,-1.3517,1.5456,-4.96E+07,4.04E+07,-7.93E+06,7.23E+06,-4.96E+07,4.04E+07,0,8.85E-03,6.57E-07,1.86E-03,0,8.85E-03,0,7.77E+08,1.77E+05,3.21E+08,0,7.77E+08,-1.37E-04,2.15E-06,-1.3517,8.7063,-4.96E+07,4.04E+07,0,8.85E-03,0,7.77E+08
