Unnamed: 0,Steps,Time [s],[A] Directional Deformation Flexible (Min) [m],[B] Directional Deformation Flexible (Max) [m],[C] Directional Deformation SiC (Min) [m],[D] Directional Deformation SiC (Max) [m],[E] Directional Deformation Asperity (Min) [m],[F] Directional Deformation Asperity (Max) [m],[G] Directional Velocity Flexible (Min) [m/s],[H] Directional Velocity Flexible (Max) [m/s],[I] Directional Velocity SiC (Min) [m/s],[J] Directional Velocity SiC (Max) [m/s],[K] Directional Velocity Asperity (Min) [m/s],[L] Directional Velocity Asperity (Max) [m/s],[M] Directional Acceleration Flexible (Min) [m/s²],[N] Directional Acceleration Flexible (Max) [m/s²],[O] Directional Acceleration SiC (Min) [m/s²],[P] Directional Acceleration SiC (Max) [m/s²],[Q] Directional Acceleration Asperity (Min) [m/s²],[R] Directional Acceleration Asperity (Max) [m/s²],[S] Equivalent Elastic Strain Flexible (Min) [m/m],[T] Equivalent Elastic Strain Flexible (Max) [m/m],[U] Equivalent Elastic Strain SiC (Min) [m/m],[V] Equivalent Elastic Strain SiC (Max) [m/m],[W] Equivalent Elastic Strain Asperity (Min) [m/m],[X] Equivalent Elastic Strain Asperity (Max) [m/m],[Y] Equivalent Stress Flexible (Min) [Pa],[Z] Equivalent Stress Flexible (Max) [Pa],[AA] Equivalent Stress SiC (Min) [Pa],[AB] Equivalent Stress SiC (Max) [Pa],[AC] Equivalent Stress Asperity (Min) [Pa],[AD] Equivalent Stress Asperity (Max) [Pa],[AE] Directional Deformation 4 (Min) [m],[AF] Directional Deformation 4 (Max) [m],[AG] Directional Velocity 4 (Min) [m/s],[AH] Directional Velocity 4 (Max) [m/s],[AI] Directional Acceleration (Min) [m/s²],[AJ] Directional Acceleration (Max) [m/s²],[AK] Equivalent Elastic Strain 4 (Min) [m/m],[AL] Equivalent Elastic Strain 4 (Max) [m/m],[AM] Equivalent Stress 4 (Min) [Pa],[AN] Equivalent Stress 4 (Max) [Pa]
52,1,6.55E-06,-2.85E-05,1.21E-08,-2.85E-05,-2.67E-05,-2.76E-05,1.21E-08,-3.2889,0.41769,-2.9058,-2.6014,-3.2889,0.41769,-2.42E+06,5.23E+06,-2.42E+06,4.14E+06,-2.33E+06,5.23E+06,0,1.27E-02,1.72E-06,6.79E-03,0,1.27E-02,0,2.08E+09,6.75E+05,2.08E+09,0,1.36E+09,-2.85E-05,1.21E-08,-3.2889,0.41769,-2.42E+06,5.23E+06,0,1.27E-02,0,2.08E+09
53,1,6.67E-06,-2.88E-05,1.24E-08,-2.88E-05,-2.71E-05,-2.80E-05,1.24E-08,-3.2926,0.63845,-2.8248,-2.5533,-3.2926,0.63845,-6.96E+06,5.32E+06,-3.83E+06,3.09E+06,-6.96E+06,5.32E+06,0,1.27E-02,1.48E-06,6.69E-03,0,1.27E-02,0,2.10E+09,5.72E+05,2.10E+09,0,1.36E+09,-2.88E-05,1.24E-08,-3.2926,0.63845,-6.96E+06,5.32E+06,0,1.27E-02,0,2.10E+09
54,1,6.80E-06,-2.92E-05,1.04E-08,-2.92E-05,-2.74E-05,-2.83E-05,1.04E-08,-3.2043,0.56995,-2.7386,-2.46,-3.2043,0.56995,-5.24E+06,2.84E+06,-1.29E+06,2.01E+06,-5.24E+06,2.84E+06,0,1.27E-02,1.44E-06,6.60E-03,0,1.27E-02,0,2.11E+09,5.35E+05,2.11E+09,0,1.36E+09,-2.92E-05,1.04E-08,-3.2043,0.56995,-5.24E+06,2.84E+06,0,1.27E-02,0,2.11E+09
55,1,6.93E-06,-2.95E-05,9.76E-09,-2.95E-05,-2.78E-05,-2.86E-05,9.76E-09,-3.0611,0.4284,-2.6526,-2.4053,-3.0611,0.4284,-5.61E+06,2.20E+06,-1.21E+06,2.20E+06,-5.61E+06,1.88E+06,0,1.27E-02,1.69E-06,6.52E-03,0,1.27E-02,0,2.13E+09,7.15E+05,2.13E+09,0,1.36E+09,-2.95E-05,9.76E-09,-3.0611,0.4284,-5.61E+06,2.20E+06,0,1.27E-02,0,2.13E+09
56,1,7.06E-06,-2.99E-05,1.21E-08,-2.99E-05,-2.81E-05,-2.90E-05,1.21E-08,-2.9361,9.05E-02,-2.5585,-2.3384,-2.9361,9.05E-02,-5.10E+06,2.58E+06,-8.11E+05,1.95E+06,-5.10E+06,2.58E+06,0,1.27E-02,1.93E-06,6.44E-03,0,1.27E-02,0,2.14E+09,7.93E+05,2.14E+09,0,1.36E+09,-2.99E-05,1.21E-08,-2.9361,9.05E-02,-5.10E+06,2.58E+06,0,1.27E-02,0,2.14E+09
57,1,7.19E-06,-3.02E-05,1.58E-08,-3.02E-05,-2.84E-05,-2.93E-05,1.58E-08,-2.8291,5.73E-02,-2.4759,-2.2717,-2.8291,5.73E-02,-2.12E+06,3.92E+06,-9.42E+05,2.60E+06,-2.12E+06,3.92E+06,0,1.27E-02,1.63E-06,6.39E-03,0,1.27E-02,0,2.15E+09,6.56E+05,2.15E+09,0,1.36E+09,-3.02E-05,1.58E-08,-2.8291,5.73E-02,-2.12E+06,3.92E+06,0,1.27E-02,0,2.15E+09
58,1,7.32E-06,-3.05E-05,1.49E-08,-3.05E-05,-2.88E-05,-2.96E-05,1.49E-08,-2.7608,0.11881,-2.3903,-2.1822,-2.7608,0.11881,-2.41E+06,4.31E+06,-7.19E+05,1.60E+06,-2.41E+06,4.31E+06,0,1.27E-02,1.27E-06,6.33E-03,0,1.27E-02,0,2.16E+09,4.70E+05,2.16E+09,0,1.36E+09,-3.05E-05,1.49E-08,-2.7608,0.11881,-2.41E+06,4.31E+06,0,1.27E-02,0,2.16E+09
59,1,7.44E-06,-3.08E-05,1.32E-08,-3.08E-05,-2.91E-05,-2.99E-05,1.32E-08,-2.6803,0.37843,-2.3006,-2.0899,-2.6803,0.37843,-1.73E+06,4.86E+06,-2.12E+05,1.32E+06,-1.73E+06,4.86E+06,0,1.27E-02,1.24E-06,6.26E-03,0,1.27E-02,0,2.17E+09,4.14E+05,2.17E+09,0,1.36E+09,-3.08E-05,1.32E-08,-2.6803,0.37843,-1.73E+06,4.86E+06,0,1.27E-02,0,2.17E+09
60,1,7.57E-06,-3.11E-05,1.19E-08,-3.11E-05,-2.94E-05,-3.01E-05,1.19E-08,-2.6172,0.39539,-2.2191,-2.0085,-2.6172,0.39539,-2.19E+06,3.89E+06,-4.42E+05,2.36E+06,-2.19E+06,3.89E+06,0,1.27E-02,1.54E-06,6.24E-03,0,1.27E-02,0,2.18E+09,5.56E+05,2.18E+09,0,1.36E+09,-3.11E-05,1.19E-08,-2.6172,0.39539,-2.19E+06,3.89E+06,0,1.27E-02,0,2.18E+09
61,1,7.70E-06,-3.14E-05,1.18E-08,-3.14E-05,-2.96E-05,-3.04E-05,1.18E-08,-2.4714,0.50188,-2.1292,-1.9228,-2.4714,0.50188,-3.15E+06,2.34E+06,-81671,1.49E+06,-3.15E+06,2.34E+06,0,1.27E-02,1.74E-06,6.32E-03,0,1.27E-02,0,2.19E+09,6.70E+05,2.19E+09,0,1.37E+09,-3.14E-05,1.18E-08,-2.4714,0.50188,-3.15E+06,2.34E+06,0,1.27E-02,0,2.19E+09
62,1,7.83E-06,-3.16E-05,1.13E-08,-3.16E-05,-2.99E-05,-3.07E-05,1.13E-08,-2.3995,0.43578,-2.0355,-1.8454,-2.3995,0.43578,-3.66E+06,2.07E+06,-1.95E+05,1.46E+06,-3.66E+06,2.07E+06,0,1.27E-02,1.63E-06,6.39E-03,0,1.27E-02,0,2.19E+09,6.37E+05,2.19E+09,0,1.37E+09,-3.16E-05,1.13E-08,-2.3995,0.43578,-3.66E+06,2.07E+06,0,1.27E-02,0,2.19E+09
63,1,7.96E-06,-3.19E-05,1.08E-08,-3.19E-05,-3.01E-05,-3.09E-05,1.08E-08,-2.2635,0.17438,-1.9479,-1.7747,-2.2635,0.17438,-4.54E+06,2.12E+06,-1.24E+06,1.84E+06,-4.54E+06,2.12E+06,0,1.27E-02,1.66E-06,6.46E-03,0,1.27E-02,0,2.20E+09,6.65E+05,2.20E+09,0,1.37E+09,-3.19E-05,1.08E-08,-2.2635,0.17438,-4.54E+06,2.12E+06,0,1.27E-02,0,2.20E+09
64,1,8.09E-06,-3.21E-05,1.30E-08,-3.21E-05,-3.04E-05,-3.12E-05,1.30E-08,-1.9507,5.52E-02,-1.9507,-1.5923,-1.8854,5.52E-02,-3.05E+07,3.93E+07,-2.79E+07,3.93E+07,-3.05E+07,4.43E+06,0,1.27E-02,1.52E-06,6.51E-03,0,1.27E-02,0,2.21E+09,6.67E+05,2.21E+09,0,1.37E+09,-3.21E-05,1.30E-08,-1.9507,5.52E-02,-3.05E+07,3.93E+07,0,1.27E-02,0,2.21E+09
65,1,8.21E-06,-3.24E-05,1.58E-08,-3.24E-05,-3.06E-05,-3.14E-05,1.58E-08,-1.8287,5.36E-02,-1.8145,-1.5831,-1.8287,5.36E-02,-1.79E+07,1.24E+07,-8.71E+06,1.20E+07,-1.79E+07,1.24E+07,0,1.27E-02,1.50E-06,6.51E-03,0,1.27E-02,0,2.22E+09,6.43E+05,2.22E+09,0,1.37E+09,-3.24E-05,1.58E-08,-1.8287,5.36E-02,-1.79E+07,1.24E+07,0,1.27E-02,0,2.22E+09
66,1,8.34E-06,-3.26E-05,1.58E-08,-3.26E-05,-3.08E-05,-3.16E-05,1.58E-08,-1.6717,7.58E-02,-1.6717,-1.5026,-1.6222,7.58E-02,-1.23E+07,1.24E+07,-9.02E+06,6.92E+06,-1.23E+07,1.24E+07,0,1.27E-02,1.43E-06,6.51E-03,0,1.27E-02,0,2.23E+09,5.01E+05,2.23E+09,0,1.37E+09,-3.26E-05,1.58E-08,-1.6717,7.58E-02,-1.23E+07,1.24E+07,0,1.27E-02,0,2.23E+09
67,1,8.47E-06,-3.28E-05,1.47E-08,-3.28E-05,-3.10E-05,-3.18E-05,1.47E-08,-1.5824,0.28883,-1.5824,-1.4647,-1.553,0.28883,-5.42E+06,7.79E+06,-5.42E+06,7.79E+06,-5.26E+06,4.94E+06,0,1.27E-02,1.32E-06,6.50E-03,0,1.27E-02,0,2.24E+09,4.51E+05,2.24E+09,0,1.37E+09,-3.28E-05,1.47E-08,-1.5824,0.28883,-5.42E+06,7.79E+06,0,1.27E-02,0,2.24E+09
68,1,8.60E-06,-3.30E-05,1.21E-08,-3.30E-05,-3.12E-05,-3.20E-05,1.21E-08,-1.4875,0.31581,-1.4875,-1.3753,-1.4305,0.31581,-5.40E+06,4.54E+06,-4.16E+06,4.54E+06,-5.40E+06,3.34E+06,0,1.27E-02,1.52E-06,6.50E-03,0,1.27E-02,0,2.24E+09,5.55E+05,2.24E+09,0,1.37E+09,-3.30E-05,1.21E-08,-1.4875,0.31581,-5.40E+06,4.54E+06,0,1.27E-02,0,2.24E+09
69,1,8.73E-06,-3.32E-05,1.15E-08,-3.32E-05,-3.13E-05,-3.22E-05,1.15E-08,-1.3968,0.27909,-1.3968,-1.289,-1.3636,0.27909,-3.61E+06,4.00E+06,-2.41E+06,4.00E+06,-3.61E+06,3.15E+06,0,1.27E-02,1.74E-06,6.50E-03,0,1.27E-02,0,2.25E+09,6.78E+05,2.25E+09,0,1.37E+09,-3.32E-05,1.15E-08,-1.3968,0.27909,-3.61E+06,4.00E+06,0,1.27E-02,0,2.25E+09
70,1,8.86E-06,-3.34E-05,1.12E-08,-3.34E-05,-3.15E-05,-3.23E-05,1.12E-08,-1.3106,0.19961,-1.3102,-1.054,-1.3106,0.19961,-2.97E+07,1.75E+07,-2.97E+07,1.37E+07,-9.07E+06,1.75E+07,0,1.27E-02,1.66E-06,6.49E-03,0,1.27E-02,0,2.26E+09,6.69E+05,2.26E+09,0,1.37E+09,-3.34E-05,1.12E-08,-1.3106,0.19961,-2.97E+07,1.75E+07,0,1.27E-02,0,2.26E+09
71,1,8.98E-06,-3.35E-05,1.23E-08,-3.35E-05,-3.16E-05,-3.25E-05,1.23E-08,-1.2157,5.13E-02,-1.2157,-1.0371,-1.1971,5.13E-02,-5.30E+06,6.10E+06,-5.30E+06,5.22E+06,-5.00E+06,6.10E+06,0,1.27E-02,1.74E-06,6.49E-03,0,1.27E-02,0,2.26E+09,6.61E+05,2.26E+09,0,1.37E+09,-3.35E-05,1.23E-08,-1.2157,5.13E-02,-5.30E+06,6.10E+06,0,1.27E-02,0,2.26E+09
72,1,9.11E-06,-3.37E-05,1.43E-08,-3.37E-05,-3.18E-05,-3.26E-05,1.43E-08,-1.1175,6.19E-02,-1.1175,-0.94578,-1.0815,6.19E-02,-2.72E+06,5.16E+06,-2.35E+06,5.16E+06,-2.72E+06,5.01E+06,0,1.27E-02,1.84E-06,6.49E-03,0,1.27E-02,0,2.26E+09,7.43E+05,2.26E+09,0,1.37E+09,-3.37E-05,1.43E-08,-1.1175,6.19E-02,-2.72E+06,5.16E+06,0,1.27E-02,0,2.26E+09
73,1,9.24E-06,-3.38E-05,1.70E-08,-3.38E-05,-3.19E-05,-3.27E-05,1.70E-08,-1.0178,4.58E-02,-1.0178,-0.87746,-0.98846,4.58E-02,-3.45E+06,5.71E+06,-3.45E+06,4.29E+06,-2.55E+06,5.71E+06,0,1.27E-02,2.00E-06,6.49E-03,0,1.27E-02,0,2.27E+09,7.94E+05,2.27E+09,0,1.37E+09,-3.38E-05,1.70E-08,-1.0178,4.58E-02,-3.45E+06,5.71E+06,0,1.27E-02,0,2.27E+09
74,1,9.37E-06,-3.39E-05,1.65E-08,-3.39E-05,-3.20E-05,-3.28E-05,1.65E-08,-0.91887,0.11034,-0.91887,-0.7951,-0.8905,0.11034,-3.06E+06,3.74E+06,-2.06E+06,3.60E+06,-3.06E+06,3.74E+06,0,1.27E-02,1.72E-06,6.48E-03,0,1.27E-02,0,2.27E+09,6.45E+05,2.27E+09,0,1.37E+09,-3.39E-05,1.65E-08,-0.91887,0.11034,-3.06E+06,3.74E+06,0,1.27E-02,0,2.27E+09
75,1,9.50E-06,-3.40E-05,1.34E-08,-3.40E-05,-3.21E-05,-3.30E-05,1.34E-08,-0.82686,0.16358,-0.82686,-0.70136,-0.79076,0.16358,-2.98E+06,5.75E+06,-2.29E+06,5.75E+06,-2.98E+06,3.64E+06,0,1.27E-02,1.49E-06,6.48E-03,0,1.27E-02,0,2.27E+09,5.16E+05,2.27E+09,0,1.37E+09,-3.40E-05,1.34E-08,-0.82686,0.16358,-2.98E+06,5.75E+06,0,1.27E-02,0,2.27E+09
76,1,9.63E-06,-3.41E-05,1.22E-08,-3.41E-05,-3.22E-05,-3.30E-05,1.22E-08,-0.73474,0.1917,-0.73474,-0.61309,-0.70003,0.1917,-2.92E+06,2.84E+06,-5.33E+05,2.67E+06,-2.92E+06,2.84E+06,0,1.27E-02,1.44E-06,6.47E-03,0,1.27E-02,0,2.27E+09,5.20E+05,2.27E+09,0,1.37E+09,-3.41E-05,1.22E-08,-0.73474,0.1917,-2.92E+06,2.84E+06,0,1.27E-02,0,2.27E+09
77,1,9.76E-06,-3.42E-05,1.10E-08,-3.42E-05,-3.23E-05,-3.31E-05,1.10E-08,-0.64039,0.1345,-0.64039,-0.52938,-0.60305,0.1345,-2.77E+06,2.57E+06,-8.98E+05,2.57E+06,-2.77E+06,2.29E+06,0,1.27E-02,1.81E-06,6.47E-03,0,1.27E-02,0,2.28E+09,7.11E+05,2.28E+09,0,1.37E+09,-3.42E-05,1.10E-08,-0.64039,0.1345,-2.77E+06,2.57E+06,0,1.27E-02,0,2.28E+09
78,1,9.88E-06,-3.43E-05,1.37E-08,-3.43E-05,-3.24E-05,-3.32E-05,1.37E-08,-0.53915,6.89E-02,-0.53915,-0.46635,-0.50137,6.89E-02,-3.23E+06,3.08E+06,-1.39E+06,2.92E+06,-3.23E+06,3.08E+06,0,1.27E-02,1.89E-06,6.47E-03,0,1.27E-02,0,2.28E+09,7.49E+05,2.28E+09,0,1.37E+09,-3.43E-05,1.37E-08,-0.53915,6.89E-02,-3.23E+06,3.08E+06,0,1.27E-02,0,2.28E+09
79,1,1.00E-05,-3.44E-05,1.38E-08,-3.44E-05,-3.24E-05,-3.32E-05,1.38E-08,-0.43794,4.75E-02,-0.43794,-0.36929,-0.38836,4.75E-02,-2.68E+06,2.63E+06,-2.07E+06,1.88E+06,-2.68E+06,2.63E+06,0,1.27E-02,1.73E-06,6.46E-03,0,1.27E-02,0,2.28E+09,6.65E+05,2.28E+09,0,1.37E+09,-3.44E-05,1.38E-08,-0.43794,4.75E-02,-2.68E+06,2.63E+06,0,1.27E-02,0,2.28E+09
80,1,1.01E-05,-3.44E-05,1.58E-08,-3.44E-05,-3.25E-05,-3.33E-05,1.58E-08,-0.34138,3.49E-02,-0.34138,-0.27577,-0.30675,3.49E-02,-1.69E+06,3.21E+06,-1.06E+06,2.82E+06,-1.69E+06,3.21E+06,0,1.27E-02,1.65E-06,6.46E-03,0,1.27E-02,0,2.28E+09,5.91E+05,2.28E+09,0,1.37E+09,-3.44E-05,1.58E-08,-0.34138,3.49E-02,-1.69E+06,3.21E+06,0,1.27E-02,0,2.28E+09
81,1,1.03E-05,-3.44E-05,1.71E-08,-3.44E-05,-3.25E-05,-3.33E-05,1.71E-08,-0.24465,8.30E-02,-0.24465,-0.17902,-0.20782,8.30E-02,-1.57E+06,3.04E+06,-6.84E+05,1.64E+06,-1.57E+06,3.04E+06,0,1.27E-02,1.32E-06,6.46E-03,0,1.27E-02,0,2.28E+09,5.65E+05,2.28E+09,0,1.37E+09,-3.44E-05,1.71E-08,-0.24465,8.30E-02,-1.57E+06,3.04E+06,0,1.27E-02,0,2.28E+09
82,1,1.04E-05,-3.45E-05,1.59E-08,-3.45E-05,-3.25E-05,-3.33E-05,1.59E-08,-0.14656,0.18831,-0.14656,-7.44E-02,-0.11909,0.18831,-2.58E+06,2.36E+06,-8.95E+05,1.62E+06,-2.58E+06,2.36E+06,0,1.27E-02,1.59E-06,6.46E-03,0,1.27E-02,0,2.28E+09,6.80E+05,2.28E+09,0,1.37E+09,-3.45E-05,1.59E-08,-0.14656,0.18831,-2.58E+06,2.36E+06,0,1.27E-02,0,2.28E+09
83,1,1.05E-05,-3.45E-05,1.24E-08,-3.45E-05,-3.25E-05,-3.33E-05,1.24E-08,-5.01E-02,0.15876,-5.01E-02,2.90E-02,-4.35E-02,0.15876,-1.89E+06,2.20E+06,-1.22E+05,1.71E+06,-1.89E+06,2.20E+06,0,1.27E-02,1.87E-06,6.46E-03,0,1.27E-02,0,2.28E+09,7.28E+05,2.28E+09,0,1.37E+09,-3.45E-05,1.24E-08,-5.01E-02,0.15876,-1.89E+06,2.20E+06,0,1.27E-02,0,2.28E+09
84,1,1.07E-05,-3.45E-05,1.29E-08,-3.45E-05,-3.25E-05,-3.33E-05,1.29E-08,-5.21E-02,0.12374,4.69E-02,0.12374,-5.21E-02,9.43E-02,-2.56E+06,1.84E+06,-4.20E+05,1.56E+06,-2.56E+06,1.84E+06,0,1.27E-02,1.60E-06,6.46E-03,0,1.27E-02,0,2.28E+09,5.93E+05,2.28E+09,0,1.37E+09,-3.45E-05,1.29E-08,-5.21E-02,0.12374,-2.56E+06,1.84E+06,0,1.27E-02,0,2.28E+09
85,1,1.08E-05,-3.45E-05,1.23E-08,-3.45E-05,-3.25E-05,-3.33E-05,1.23E-08,-9.30E-02,0.22179,0.12401,0.22179,-9.30E-02,0.14582,-1.97E+06,2.13E+06,-16248,1.74E+06,-1.97E+06,2.13E+06,0,1.27E-02,1.63E-06,6.45E-03,0,1.27E-02,0,2.28E+09,6.18E+05,2.28E+09,0,1.37E+09,-3.45E-05,1.23E-08,-9.30E-02,0.22179,-1.97E+06,2.13E+06,0,1.27E-02,0,2.28E+09
86,1,1.09E-05,-3.44E-05,1.34E-08,-3.44E-05,-3.25E-05,-3.33E-05,1.34E-08,-0.10825,0.31998,0.21158,0.31998,-0.10825,0.23251,-1.87E+06,1.89E+06,2.14E+05,1.44E+06,-1.87E+06,1.89E+06,0,1.27E-02,1.62E-06,6.43E-03,0,1.27E-02,0,2.27E+09,6.41E+05,2.27E+09,0,1.37E+09,-3.44E-05,1.34E-08,-0.10825,0.31998,-1.87E+06,1.89E+06,0,1.27E-02,0,2.27E+09
87,1,1.10E-05,-3.44E-05,1.56E-08,-3.44E-05,-3.25E-05,-3.33E-05,1.56E-08,-6.41E-02,0.42002,0.30478,0.42002,-6.41E-02,0.32461,-9.44E+05,3.25E+06,24795,1.89E+06,-9.44E+05,3.25E+06,0,1.26E-02,1.69E-06,6.40E-03,0,1.26E-02,0,2.26E+09,6.82E+05,2.26E+09,0,1.36E+09,-3.44E-05,1.56E-08,-6.41E-02,0.42002,-9.44E+05,3.25E+06,0,1.26E-02,0,2.26E+09
88,1,1.12E-05,-3.44E-05,1.61E-08,-3.44E-05,-3.24E-05,-3.32E-05,1.61E-08,-3.07E-02,0.51727,0.40821,0.51727,-3.07E-02,0.42812,-1.44E+06,2.84E+06,67632,1.40E+06,-1.44E+06,2.84E+06,0,1.26E-02,1.78E-06,6.38E-03,0,1.26E-02,0,2.25E+09,6.60E+05,2.25E+09,0,1.36E+09,-3.44E-05,1.61E-08,-3.07E-02,0.51727,-1.44E+06,2.84E+06,0,1.26E-02,0,2.25E+09
89,1,1.13E-05,-3.43E-05,1.41E-08,-3.43E-05,-3.24E-05,-3.32E-05,1.41E-08,-4.86E-02,0.61187,0.5019,0.61187,-4.86E-02,0.51967,-1.35E+06,2.08E+06,-61706,1.22E+06,-1.35E+06,2.08E+06,0,1.26E-02,1.83E-06,6.36E-03,0,1.26E-02,0,2.24E+09,6.97E+05,2.24E+09,0,1.36E+09,-3.43E-05,1.41E-08,-4.86E-02,0.61187,-1.35E+06,2.08E+06,0,1.26E-02,0,2.24E+09
90,1,1.14E-05,-3.42E-05,1.33E-08,-3.42E-05,-3.23E-05,-3.31E-05,1.33E-08,-3.73E-02,0.70666,0.56891,0.70666,-3.73E-02,0.58799,-1.99E+06,1.84E+06,76463,1.21E+06,-1.99E+06,1.84E+06,0,1.25E-02,1.76E-06,6.33E-03,0,1.25E-02,0,2.23E+09,6.69E+05,2.23E+09,0,1.35E+09,-3.42E-05,1.33E-08,-3.73E-02,0.70666,-1.99E+06,1.84E+06,0,1.25E-02,0,2.23E+09
91,1,1.16E-05,-3.41E-05,1.12E-08,-3.41E-05,-3.22E-05,-3.30E-05,1.12E-08,-3.72E-02,0.80157,0.6282,0.80157,-3.72E-02,0.64561,-2.10E+06,1.81E+06,-1914.4,1.37E+06,-2.10E+06,1.81E+06,0,1.25E-02,1.62E-06,6.30E-03,0,1.25E-02,0,2.21E+09,6.46E+05,2.21E+09,0,1.35E+09,-3.41E-05,1.12E-08,-3.72E-02,0.80157,-2.10E+06,1.81E+06,0,1.25E-02,0,2.21E+09
92,1,1.17E-05,-3.40E-05,1.35E-08,-3.40E-05,-3.21E-05,-3.29E-05,1.35E-08,-6.73E-02,0.89943,0.69259,0.89943,-6.73E-02,0.71543,-2.17E+06,1.61E+06,36192,1.26E+06,-2.17E+06,1.61E+06,0,1.24E-02,1.57E-06,6.25E-03,0,1.24E-02,0,2.19E+09,6.21E+05,2.19E+09,0,1.34E+09,-3.40E-05,1.35E-08,-6.73E-02,0.89943,-2.17E+06,1.61E+06,0,1.24E-02,0,2.19E+09
93,1,1.18E-05,-3.39E-05,1.20E-08,-3.39E-05,-3.20E-05,-3.29E-05,1.20E-08,-5.93E-02,0.99412,0.77452,0.99412,-5.93E-02,0.80467,-1.51E+06,2.54E+06,1.64E+05,1.42E+06,-1.51E+06,2.54E+06,0,1.23E-02,1.57E-06,6.20E-03,0,1.23E-02,0,2.17E+09,6.54E+05,2.17E+09,0,1.33E+09,-3.39E-05,1.20E-08,-5.93E-02,0.99412,-1.51E+06,2.54E+06,0,1.23E-02,0,2.17E+09
94,1,1.19E-05,-3.38E-05,1.38E-08,-3.38E-05,-3.19E-05,-3.28E-05,1.38E-08,-3.94E-02,1.0888,0.86685,1.0888,-3.94E-02,0.89302,-9.07E+05,2.86E+06,2.02E+05,1.43E+06,-9.07E+05,2.86E+06,0,1.23E-02,1.63E-06,6.14E-03,0,1.23E-02,0,2.14E+09,6.49E+05,2.14E+09,0,1.32E+09,-3.38E-05,1.38E-08,-3.94E-02,1.0888,-9.07E+05,2.86E+06,0,1.23E-02,0,2.14E+09
95,1,1.21E-05,-3.37E-05,1.37E-08,-3.37E-05,-3.18E-05,-3.26E-05,1.37E-08,-3.47E-02,1.1776,0.96017,1.1776,-3.47E-02,0.98703,-9.90E+05,2.44E+06,1.04E+05,1.30E+06,-9.90E+05,2.44E+06,0,1.22E-02,1.45E-06,6.08E-03,0,1.22E-02,0,2.11E+09,5.43E+05,2.11E+09,0,1.31E+09,-3.37E-05,1.37E-08,-3.47E-02,1.1776,-9.90E+05,2.44E+06,0,1.22E-02,0,2.11E+09
